Title|Company|County|Salary|Category|JobDescription|Experience|Education|Major|Language|Skills|Others|Url
['研發中心', '分析暨研發副工程師/工程師']|['泛美群信控股股份有限公司']|高雄市|['38000', '55000']|['軟體設計工程師 ', '系統分析師 ', 'Internet程式設計師 ']|"1.協助開發系統
2.協助分析資料、開發資料庫與資料庫相關程式、分析用程式
3.協助開發網路與伺服器端相關程式
5.協助研究、導入新技術與實踐
6.系統驗證、測試與錯誤排除

個人特質需求：
1.需對新技術學習、研發與創新充滿熱情
2.具有良好的邏輯思考能力、數理邏輯
3.具有良好的團隊合作意願
4.願意學習複數程式語言與研發平台
5.對Fintech、人工智慧、大數據分析與區塊鏈技術領域充滿熱情
6.有熱情，學新東西會很high，有求知慾望，不會怕學新東西，可以團隊合作


*本公司除本薪外，另提供季獎金*
*團隊氛圍佳、好溝通、高度彈性、無加班文化，希望活潑的您成為我們的夥伴*
*歡迎對於數位金融有強烈興趣的您加入，共同打造南部數位金融環境*"|['不拘']|['碩士']|['資訊工程相關', '統計學相關', '數理統']|['不拘']|['C#']|"相關系所應屆畢業生可
1.至少懂下列一種程式語言(C#優、Java優、C++可、Python可)
2. 對分析、分析用程式、資料庫相關程式、人工智慧程式有相關經驗或
  上過相關課程者優。
3.對網路架構、網路傳輸、伺服器開端開發有相關經驗或上過相關課程者優
4.對Unity3D、Photon或Unity NetCode API有經驗或學習過相關課程者優
5.對分散式運算、區塊鏈開發有相關經驗者或學習過相關課程者優

"|https://www.104.com.tw/job/7kp1w?jobsource=jolist_a_relevance
['信用分析人員', 'Jumbo', '徵信', '凱基銀行', '凱基證券', '凱基銀行']|['中華開發金融控股股份有限公司']|台北市|['待遇面議', '4 萬元']|['融資', '信用業務人員 ']|客戶訪談與實地看廠、財務報表整理分析、產業資料蒐集、個案信用評等、徵信報告撰寫。|['3年以上']|['大學', '碩士']|['不拘']|['英文', '--', '聽', '/中等', '說', '/中等']|['不拘']|"1.企金徵授信經驗2年以上
2.工作態度積極、抗壓性強、具團隊精神"|https://www.104.com.tw/job/4lym2?jobsource=jolist_b_relevance
['商業分析師', 'Business', 'Analysis', '金融創新部']|['寶碩財務科技股份有限']|||['系統分析師 ', '軟體設計工程師 ', '其他資訊專業人員 ']|"【工作內容】
1. 提供客戶金融交易系統管理平台(包含交易前、中、後檯)問題諮詢
2. 專案導入過程需求訪談，釐清實務細節並說明使工程師理解實作。

【必要技能】
1. 具備[股票or債券or衍生性商品交易]實務經驗or交易系統導入經驗or交易系統測試經驗(擇一)
2. 了解金融業相關[前枱(交易) or 中枱 (法規 or 評價) or 後枱 (交割or 會計帳)]業務內容 (擇一)
3. 具整合，溝通，協調，表達能力
4. 邏輯能力強。

【加分條件】
1. 可自我學習成長、配合現有團隊開發，有思考問題解決的能力
2 具SQL查詢能力 or C# 程式技能

【寶碩財務科技－金融創新部簡介】

我們致力於金融商品投資管理平台開發，功能涵蓋「資金運用管理前台(金融交易)、中台(額度、法規、金融商品評價及風險控管)、後台(交割清算及會計帳務管理)的資訊服務整合系統」，協助客戶進行金融商品(包含股票、債券、基金、期貨、選擇權、外匯、衍生性商品)的交易部位管理、風險管理及投資決策分析。 

我們的成員組成為敏捷式團隊，提供客戶WEB化系統產品與服務(基於MVC架構)。有別於其他傳統系統代理與專案模式，我們配置專職財務工程專家掌握最新金融技術、商品變化與法規要求，結合兩個領域的優勢，建構完整、全面的投資平台，致力於核心產品開發，引領客戶面對不斷變化中的金融挑戰。 

我們這裡有扁平的組織結構、採用敏捷式開發流程、開放自由的討論文化與導師制度、彈性的上班時間(8:30~10:30)、每周一次以上的部門聚餐、友善豐富的進修管道(內訓、外訓、證照補助、部門知識庫)、提供每人基本配備個人電腦(含SSD)+雙螢幕、不定時的資訊技術、財經新知、理財知識分享與論壇(自由參加)、依專長能力與貢獻度調整職位。

歡迎您的加入一同成長、分享與切磋~"|||||||https://www.104.com.tw/job/7buq0?jobsource=jolist_b_relevance
['研發中心', '分析暨研發副工程師/工程師']|['泛美群信控股股份有限公司']|高雄市|['38000', '55000']|['軟體設計工程師 ', '系統分析師 ', 'Internet程式設計師 ']|"1.協助開發系統
2.協助分析資料、開發資料庫與資料庫相關程式、分析用程式
3.協助開發網路與伺服器端相關程式
5.協助研究、導入新技術與實踐
6.系統驗證、測試與錯誤排除

個人特質需求：
1.需對新技術學習、研發與創新充滿熱情
2.具有良好的邏輯思考能力、數理邏輯
3.具有良好的團隊合作意願
4.願意學習複數程式語言與研發平台
5.對Fintech、人工智慧、大數據分析與區塊鏈技術領域充滿熱情
6.有熱情，學新東西會很high，有求知慾望，不會怕學新東西，可以團隊合作


*本公司除本薪外，另提供季獎金*
*團隊氛圍佳、好溝通、高度彈性、無加班文化，希望活潑的您成為我們的夥伴*
*歡迎對於數位金融有強烈興趣的您加入，共同打造南部數位金融環境*"|['不拘']|['碩士']|['資訊工程相關', '統計學相關', '數理統']|['不拘']|['C#']|"相關系所應屆畢業生可
1.至少懂下列一種程式語言(C#優、Java優、C++可、Python可)
2. 對分析、分析用程式、資料庫相關程式、人工智慧程式有相關經驗或
  上過相關課程者優。
3.對網路架構、網路傳輸、伺服器開端開發有相關經驗或上過相關課程者優
4.對Unity3D、Photon或Unity NetCode API有經驗或學習過相關課程者優
5.對分散式運算、區塊鏈開發有相關經驗者或學習過相關課程者優

"|https://www.104.com.tw/job/7kp1w?jobsource=jolist_b_relevance
['金融科技', '商業分析師', 'Business', 'Analyst，新人', '玉山銀行']|['玉山商業銀行股份有限公司']|台北市|['待遇面議', '4 萬元']|['軟體相關專案管理師 ', '營運管理師', '系統整合', 'ERP專案師 ', '系統分析師 ']|"1. 進行業務需求分析及梳理，含需求訪談、業務流程分析、系統功能規劃
2. 撰寫規劃文件，作為業務單位與資訊單位溝通橋樑
3. 於專案階段與開發團隊、需求單位合作，協助解決、追蹤問題
4. 進行使用者測試，含測試案例設計、測試時程安排、測試進度追蹤
5. 負責專案整體進度及品質掌控、議題追蹤、跨部門協調
6. 依據個人意願及專業，派任至下列業務別：
    (1)個人金融：存匯、放款、財富管理、支付等系統規劃及維運
    (2)法人金融：企業金融授信、外匯等系統規劃及維運
    (3)會計專業：財務會計、成本管理系統規劃及維運 
    (4)海外營運：海外核心及週邊系統規劃及維運

104僅供職缺參考，若您對此職缺有興趣，請至本行「玉山菁英甄選網站」投遞履歷，如書審通過，後續將邀請您參加面談。謝謝！
【網址：https://esnhr.pse.is/394b2n】"|['不拘']|['大學', '碩士']|['商業及管理學科類']|['英文', '--', '聽', '/中等', '說', '/中等']|['不拘']|"1. 具高度抗壓性及學習能力，團隊合作及溝通協調佳
2. 能接受培育輪調者
3. 具備英語能力或外派意願者尤佳"|https://www.104.com.tw/job/7h6g1?jobsource=jolist_b_relevance
['財務分析/審計人員']|['凱鑫租賃有限公司']|高雄市|['40000', '50000']|['財務分析', '財務人員 ', '查帳', '審計人員 ']|"1. 蒐集外部產業資料，藉以分析研究市場及同業狀況。
2. 推動與執行各項專案，並督導各部門專案執行進度。
3. 提供各種融資、投資、合併、收購等財務策略之建議及分析。
4. 負責預算編審與控管。
5. 覆核工作相關的報表與作業流程（如：一般現金收付作業、出納科目餘額表等）。
6. 登記有關收支及其他帳目，並作必要之計算、分類。
7. 編製帳務報表，以及其他財務分析資料等。"|['不拘']|['專科', '大學']|['財稅金融相關', '會計學相關']|['不拘']|['Excel']|須具備相關科系畢業或有經驗者|https://www.104.com.tw/job/7nir9?jobsource=jolist_d_relevance
['金融演算法工程師']|['領先創新科技股份有限']||['70000']|['演算法開發工程師 ', '金融研究員 ']|"1.	量化交易系統介面、功能模組的開發及維運。
2.	精通Python/C#/C++或區塊鏈項目研發經驗。
3.	投資策略因子分析，包括找尋新因子、建構策略。
4.	進行數據分析/機器學習/深度學習演算法開發。
5.	熟悉API串接。
6.	需具備責任心強、擅於學習、具有獨立分析並解決問題的能力。

"|['2年以上']|['大學']|['資訊工程相關', '其他數學及電算機科']|['英文', '--', '聽', '/精通', '說', '/精通']|['C#', 'C++', 'Python']|"【加分條件】
1.	熟悉網路程式設計、資料結構和加密演算法，與各種網路通訊協定尤佳。
2.	了解區塊鏈(Blockchain)的運行機制和交易所平台架構設計和應用尤佳。
3.	對加密貨幣及衍生金融商品、DeFi市場有深入研究與強烈興趣。
4.	具備傳統金融市場及總體經濟知識尤佳。
5.	熟悉機器學習、資料分析、統計學理論和演算法尤佳。
6.	了解交易策略建構、回測、評估者尤佳。
7.	具備統計套利策略、高頻交易、中低頻CTA策略開發經驗尤佳。

【獎勵制度】
1.     表現優異者，每季視個人績效表現發放獎金。"|https://www.104.com.tw/job/72s5u?jobsource=jolist_d_relevance
['金融投資部', '專案副理', '債券研究']|['台新人壽保險股份有限公司', '總公司']|台北市|['待遇面議', '4 萬元']|['財務分析', '財務人員 ', '金融交易員 ', '金融研究員 ']|"1.海外公司債及行業分析
2.撰寫研究報告並提出投資想法
3.定期檢視發行人狀況並完成評估報告
4.隨時協助評估各類事件對投資標的影響
5.協助部位管理及其他交辦事項"|['3年以上']|['大學', '碩士']|['商業及管理學科類', '經濟學相關']|['英文', '--', '聽', '/中等', '說', '/中等']|['Excel', 'PowerPoint', 'Project', 'Word']|"1.2年以上壽險固定收益投資經驗
2.3~5年金融業研究或投資經驗
3.思考邏輯清晰、細心，可自行完成負責工作
4.熟悉投資流程及相關法令
5.良好人際溝通協調能力
6.良好英文能力
7.大學畢業，研究所佳"|https://www.104.com.tw/job/7mg90?jobsource=jolist_d_relevance
['顧問事業部', '期貨研究員']|['永豐期貨股份有限']||['30000', '50000']|['金融研究員 ', '金融理財專員 ', '金融營業員 ']|"1.全球總經調研。
2.國內外期貨研究報告撰寫 。
3.法人客戶拜訪與簡報。
4.內外訓與線上課程講師。
5.其他主管交辦事項。"|['1年以上']|['大學以上']|['資訊管理相關', '財稅金融相關']|['英文', '--', '聽', '/中等', '說', '/中等']|['VBA']|" 1.具備證券或期貨分析人員證照者尤佳。
2.對專業知識掌握度及研調技能的深化。
3.對新聞或事件理解及後續衍生的影響評估。
4.例行性與突發性研調工作的實效性與正確性掌握。
5.團隊合作、主動積極、勇於挑戰，求改變。 "|https://www.104.com.tw/job/6vbdw?jobsource=jolist_d_relevance
['金融演算法工程師']|['艾果實境股份有限公司']|台北市|['60000', '100000']|['軟體設計工程師 ', '韌體設計工程師 ', '電信', '通訊系統工程師 ']|"1. 對加密貨幣及DeFi市場有深入研究與強烈興趣
2. 量化交易系統介面、功能模組的開發及維運
3. 投資策略因子分析，包括找尋新因子、建構策略
4. 具備傳統金融市場及總體經濟知識尤佳
5. 了解基於區塊鏈(Blockchain)的運行機制和交易所平台架構設計和應用
6. 熟悉C#/Python/C++或具備區塊鏈項目研發經驗
7. 熟悉交易所API串接
8. 熟悉網路程式設計、資料結構和加密演算法，與各種網路通訊協定
9. 進行數據分析/機器學習/深度學習演算法開發
"|['不拘']|['不拘']|['不拘']|['不拘']|['C++', 'Python']|"1. 數據分析、機器學習和金融市場經驗
2. 對加密貨幣衍生金融商品化有高度興趣
3. 熟悉資料分析、統計學理論和演算法、機器學習者佳
4. 熟悉Python、R或其他相關程式語言
5. 了解交易策略建構、回測、評估者佳
6. 具統計套利策略、高頻交易、中低頻CTA策略開發經驗佳
7. 責任心強、擅於學習、具有獨立分析並解決問題的能力"|https://www.104.com.tw/job/78uqk?jobsource=jolist_d_relevance
['元大期貨', '資料工程師', '資訊部', '元大證券', '元大銀行']|['元大金控', '元大金融控股股份有限公司', '元大金控']|台北市|['待遇面議', '4 萬元']|['資料庫管理人員 ']|"1.負責公司內部資料分析
2.各類相關業管報表開發維護工作
3.相關系統倉儲數據資料蒐集轉換
4.彙整分析與轉檔程式系統開發"|['不拘']|['專科', '大學', '碩士']|['資訊工程相關', '資訊管理相關']|['不拘']|['不拘']|"一、學歷要求：專科、大學、碩士以上，資訊相關科系畢業
二、個人特質：個性謹慎、細心、主動積極、思緒清晰、自主學習能力強，且樂於團隊合作具備良好溝通能力
三、工作經驗：須具備一年以上程式開發相關工作經驗
四、具備專長：
(1) 熟悉或具備Perl、python等開發工作經驗尤佳
(2) 熟悉或具備MS SQL、MySQL等資料庫工具使用經驗尤佳
(3) 熟悉Lunix作業環境尤佳"|https://www.104.com.tw/job/76hot?jobsource=jolist_d_relevance
